"","structure.c.8L..2L..8L..12L..4L..2L..6L..11L..8L..6L..2L..12L..","structure.c.6L..1L..8L..6L..1L..8L..6L..2L..6L..6L..1L..8L..8L..","structure.c.6L..6L..6L..2L..6L..6L..2L..8L..6L..6L..12L..6L..","structure.c.12L..6L..2L..8L..12L..8L..8L..12L..1L..1L..11L..8L..","structure.c.8L..8L..2L..8L..1L..6L..6L..6L..6L..1L..12L..11L..","structure.c.1L..11L..12L..12L..8L..12L..8L..8L..6L..1L..1L..8L..","structure.c.6L..8L..6L..12L..11L..6L..6L..8L..8L..2L..2L..6L..","structure.c.8L..8L..8L..6L..2L..8L..2L..6L..6L..2L..8L..4L..1L..","structure.c.8L..8L..6L..2L..1L..2L..8L..8L..1L..1L..6L..6L..6L..","structure.c.6L..6L..6L..2L..6L..8L..11L..2L..8L..6L..1L..6L..","structure.c.1L..6L..1L..6L..12L..8L..11L..8L..6L..2L..4L..6L..","structure.c.6L..6L..8L..8L..12L..11L..2L..6L..1L..11L..1L..2L..","structure.c.11L..1L..12L..2L..2L..1L..2L..6L..1L..4L..11L..6L..","structure.c.6L..8L..6L..8L..6L..8L..11L..6L..12L..2L..1L..6L..","structure.c.5L..6L..6L..2L..6L..6L..2L..2L..4L..8L..6L..2L..6L..","structure.c.6L..11L..2L..4L..1L..6L..6L..12L..12L..2L..6L..6L..","structure.c.6L..1L..6L..8L..2L..6L..8L..2L..8L..8L..2L..4L..2L..","structure.c.2L..6L..8L..6L..12L..1L..2L..2L..2L..8L..12L..4L..","structure.c.6L..6L..6L..8L..8L..6L..6L..12L..8L..6L..11L..2L..","structure.c.2L..12L..4L..1L..12L..6L..6L..11L..12L..6L..8L..12L..","structure.c.2L..11L..8L..1L..8L..4L..12L..6L..6L..2L..6L..2L..","structure.c.8L..2L..2L..6L..2L..1L..12L..8L..6L..8L..2L..12L..","structure.c.4L..12L..2L..6L..12L..6L..2L..6L..6L..2L..8L..6L..","structure.c.4L..8L..6L..6L..6L..6L..8L..6L..2L..8L..6L..6L..4L..","structure.c.2L..8L..9L..11L..12L..2L..8L..6L..6L..12L..1L..8L..","structure.c.6L..8L..6L..12L..11L..6L..11L..6L..11L..6L..11L..","structure.c.1L..11L..4L..12L..8L..2L..1L..4L..2L..4L..6L..6L..","structure.c.2L..12L..2L..6L..8L..11L..1L..6L..8L..8L..6L..2L..","structure.c.6L..6L..8L..12L..2L..8L..6L..6L..2L..6L..8L..6L..","structure.c.6L..6L..2L..8L..6L..12L..8L..1L..6L..2L..8L..6L..","structure.c.8L..6L..8L..2L..6L..12L..8L..6L..6L..6L..6L..2L..","structure.c.8L..6L..8L..6L..12L..8L..8L..2L..6L..8L..12L..1L..","structure.c.1L..1L..12L..8L..8L..1L..8L..8L..6L..12L..6L..8L..","structure.c.6L..12L..2L..6L..6L..12L..12L..8L..2L..11L..6L..4L..","structure.c.2L..1L..6L..8L..8L..11L..8L..11L..8L..6L..6L..12L..","structure.c.1L..8L..2L..1L..8L..8L..12L..6L..1L..6L..2L..4L..","structure.c.6L..6L..2L..1L..6L..6L..12L..12L..11L..12L..6L..8L..","structure.c.6L..6L..1L..11L..8L..11L..2L..11L..11L..4L..2L..6L..","structure.c.4L..6L..12L..2L..6L..1L..12L..6L..8L..6L..8L..11L..","structure.c.8L..8L..8L..6L..12L..6L..8L..8L..6L..6L..2L..11L..","structure.c.8L..8L..1L..8L..2L..8L..6L..2L..2L..12L..1L..1L..","structure.c.6L..2L..2L..4L..6L..2L..1L..4L..6L..6L..1L..4L..2L..","structure.c.8L..6L..12L..6L..8L..2L..6L..1L..2L..8L..2L..12L..","structure.c.8L..6L..12L..12L..2L..12L..6L..1L..6L..12L..6L..6L..","structure.c.11L..8L..12L..8L..2L..8L..6L..2L..8L..8L..12L..12L..","structure.c.8L..6L..11L..8L..2L..8L..2L..2L..6L..1L..12L..12L..","structure.c.6L..6L..2L..1L..6L..11L..8L..8L..2L..2L..8L..6L..","structure.c.6L..6L..11L..6L..11L..12L..6L..6L..8L..2L..6L..2L..","structure.c.1L..8L..11L..6L..11L..8L..6L..12L..6L..6L..12L..2L..","structure.c.8L..1L..8L..8L..8L..8L..6L..6L..8L..2L..6L..12L..","structure.c.2L..12L..12L..6L..12L..2L..8L..8L..2L..1L..2L..6L..","structure.c.8L..8L..6L..6L..6L..6L..2L..12L..6L..6L..8L..8L..","structure.c.6L..12L..8L..8L..6L..8L..6L..6L..6L..6L..2L..2L..","structure.c.8L..2L..6L..6L..6L..2L..4L..2L..6L..6L..2L..2L..11L..","structure.c.8L..1L..8L..12L..12L..2L..2L..6L..6L..6L..6L..4L..","structure.c.8L..4L..6L..8L..2L..12L..12L..4L..1L..8L..6L..6L..","structure.c.12L..8L..1L..1L..6L..2L..8L..12L..11L..12L..8L..12L..","structure.c.8L..2L..8L..11L..12L..6L..6L..2L..6L..11L..8L..10L..","structure.c.6L..2L..8L..4L..6L..12L..2L..8L..8L..6L..1L..11L..","structure.c.2L..8L..11L..11L..8L..8L..2L..12L..8L..1L..11L..4L..","structure.c.8L..8L..2L..2L..6L..12L..11L..11L..8L..8L..6L..6L..","structure.c.8L..8L..12L..6L..6L..6L..2L..6L..1L..11L..6L..12L..","structure.c.11L..6L..11L..2L..6L..8L..2L..1L..2L..2L..2L..4L..","structure.c.1L..11L..1L..2L..11L..12L..8L..6L..4L..6L..6L..8L..","structure.c.6L..8L..2L..12L..8L..12L..8L..6L..6L..5L..1L..8L..","structure.c.8L..2L..1L..12L..6L..2L..6L..1L..8L..8L..6L..8L..","structure.c.6L..6L..1L..2L..2L..8L..2L..6L..6L..8L..6L..6L..6L..","structure.c.8L..1L..6L..1L..8L..4L..5L..2L..8L..8L..6L..11L..","structure.c.1L..12L..1L..12L..6L..8L..6L..1L..8L..6L..8L..8L..","structure.c.1L..2L..6L..2L..2L..8L..8L..6L..8L..6L..6L..8L..4L..","structure.c.1L..4L..6L..8L..6L..2L..2L..6L..2L..1L..6L..2L..6L..","structure.c.8L..5L..12L..8L..12L..6L..12L..8L..8L..11L..6L..6L..","structure.c.6L..6L..6L..6L..8L..8L..2L..8L..1L..8L..8L..8L..2L..","structure.c.6L..2L..6L..6L..6L..6L..8L..1L..8L..12L..6L..2L..","structure.c.8L..6L..6L..2L..11L..8L..12L..2L..8L..2L..6L..6L..","structure.c.8L..1L..6L..2L..12L..8L..1L..1L..6L..8L..12L..2L..","structure.c.6L..12L..8L..12L..2L..8L..2L..2L..1L..8L..8L..1L..","structure.c.12L..6L..6L..5L..6L..8L..6L..2L..6L..1L..6L..8L..","structure.c.2L..2L..2L..6L..11L..12L..1L..8L..8L..6L..8L..11L..","structure.c.1L..8L..8L..1L..6L..1L..2L..6L..2L..8L..6L..6L..1L..","structure.c.2L..6L..11L..8L..6L..6L..11L..11L..2L..8L..2L..8L..","structure.c.8L..2L..8L..6L..8L..6L..2L..8L..4L..8L..8L..1L..6L..","structure.c.8L..6L..8L..2L..8L..2L..8L..8L..6L..8L..6L..2L..12L..","structure.c.1L..8L..8L..2L..6L..2L..4L..1L..6L..2L..6L..8L..8L..","structure.c.6L..2L..6L..8L..8L..1L..6L..2L..8L..12L..1L..2L..","structure.c.2L..11L..2L..13L..2L..4L..6L..8L..8L..8L..2L..1L..","structure.c.11L..8L..8L..8L..1L..6L..8L..12L..6L..11L..4L..6L..","structure.c.12L..8L..2L..8L..2L..2L..8L..6L..12L..2L..6L..8L..","structure.c.8L..6L..2L..12L..6L..8L..8L..6L..1L..8L..11L..2L..","structure.c.6L..2L..6L..11L..8L..6L..8L..8L..2L..6L..8L..8L..","structure.c.4L..8L..4L..6L..4L..11L..2L..6L..8L..8L..8L..6L..","structure.c.4L..2L..1L..6L..8L..6L..2L..2L..2L..8L..2L..5L..8L..","structure.c.1L..8L..6L..8L..4L..2L..8L..8L..6L..12L..11L..12L..","structure.c.8L..8L..8L..8L..1L..6L..6L..12L..6L..8L..11L..6L..","structure.c.2L..8L..8L..8L..2L..6L..8L..8L..6L..11L..2L..2L..","structure.c.8L..6L..11L..8L..8L..6L..12L..12L..2L..6L..8L..11L..","structure.c.1L..11L..1L..6L..6L..12L..8L..1L..6L..6L..6L..12L..","structure.c.8L..6L..2L..8L..6L..2L..8L..2L..6L..8L..6L..2L..11L..","structure.c.11L..6L..6L..6L..8L..12L..1L..8L..12L..11L..6L..4L..","structure.c.8L..6L..8L..12L..8L..2L..12L..6L..12L..8L..12L..1L.."
"Thuc.1_34","Hdt","Soph","Iliad","Iliad","Aesch","Iliad","Odyssey","Iliad","Iliad","Iliad","Odyssey","polybius","Odyssey","Soph","athen","Aesch","Iliad","Iliad","Soph","Iliad","Odyssey","Odyssey","Hdt","Soph","athen","Aesch","Iliad","polybius","Soph","Odyssey","Odyssey","athen","Odyssey","Odyssey","Hdt","Odyssey","athen","Hesiod","polybius","Aesch","Iliad","athen","polybius","Iliad","Aesch","Soph","Odyssey","polybius","Odyssey","Hesiod","polybius","Odyssey","Odyssey","Iliad","Iliad","Aesch","Aesch","Aesch","Odyssey","Odyssey","Iliad","Soph","Odyssey","Iliad","athen","Soph","Odyssey","Iliad","Hesiod","Iliad","Hdt","Odyssey","Iliad","Iliad","polybius","Iliad","Odyssey","Soph","Soph","Odyssey","athen","Soph","Aesch","athen","polybius","Odyssey","athen","athen","Odyssey","Odyssey","Soph","Hdt","polybius","Iliad","Odyssey","polybius","polybius","Odyssey","Soph","Iliad"
"Iliad_433","Iliad","athen","Iliad","Soph","Iliad","Odyssey","Iliad","Odyssey","Odyssey","Odyssey","Aesch","Iliad","Odyssey","Iliad","athen","Iliad","Iliad","Odyssey","athen","Iliad","Odyssey","Odyssey","Odyssey","Odyssey","Iliad","Odyssey","Soph","Odyssey","Odyssey","polybius","Odyssey","Aesch","Iliad","Iliad","Hdt","Odyssey","Iliad","athen","Odyssey","Odyssey","Odyssey","Odyssey","Odyssey","Aesch","Odyssey","Iliad","Soph","Odyssey","Soph","Odyssey","athen","Odyssey","Iliad","Hdt","Iliad","Aesch","Iliad","athen","Iliad","Iliad","athen","Odyssey","Odyssey","Aesch","athen","athen","Odyssey","Iliad","Aesch","Iliad","Aesch","Soph","Soph","Odyssey","Aesch","Odyssey","Iliad","Iliad","Iliad","Iliad","Iliad","polybius","Odyssey","Soph","Odyssey","athen","Soph","Iliad","Aesch","Odyssey","Aesch","Iliad","Odyssey","polybius","Iliad","Odyssey","athen","Odyssey","Odyssey","Odyssey"
"athen.13_99","athen","Soph","Soph","athen","Iliad","Odyssey","athen","Iliad","Iliad","Aesch","Odyssey","athen","polybius","Soph","Iliad","Soph","Aesch","Iliad","Iliad","athen","Iliad","athen","Soph","Odyssey","Odyssey","athen","Iliad","Hdt","polybius","Iliad","Aesch","Soph","Odyssey","Iliad","Iliad","Aesch","Hdt","Aesch","Iliad","athen","Iliad","Iliad","Odyssey","athen","Odyssey","athen","polybius","Iliad","Iliad","polybius","Odyssey","Aesch","Iliad","Odyssey","Odyssey","Iliad","Odyssey","Soph","Soph","Odyssey","Iliad","Odyssey","Soph","Iliad","Iliad","Soph","athen","Iliad","Iliad","Iliad","Iliad","athen","Aesch","athen","athen","athen","Odyssey","Odyssey","Aesch","Iliad","polybius","Iliad","Iliad","Iliad","Aesch","polybius","Odyssey","Odyssey","Iliad","athen","athen","polybius","Odyssey","Odyssey","Odyssey","Iliad","Odyssey","Soph","athen","Hdt"
"athen.13_62","polybius","Aesch","Aesch","Iliad","Iliad","Iliad","Hdt","Iliad","Soph","Iliad","Odyssey","Aesch","Odyssey","Iliad","Odyssey","Hdt","Aesch","Aesch","Iliad","Soph","Iliad","Odyssey","Soph","Odyssey","polybius","Soph","Odyssey","Iliad","athen","Odyssey","polybius","Iliad","Aesch","Odyssey","Odyssey","Iliad","Soph","Soph","Odyssey","Aesch","Iliad","athen","Hesiod","Iliad","Aesch","Iliad","Iliad","Iliad","athen","Iliad","polybius","Iliad","Odyssey","athen","Iliad","Iliad","Aesch","Iliad","Iliad","polybius","Soph","Iliad","Aesch","Iliad","Odyssey","Odyssey","Odyssey","Odyssey","Iliad","athen","Iliad","Odyssey","athen","Iliad","athen","Odyssey","Odyssey","athen","Odyssey","Iliad","athen","athen","athen","Aesch","athen","Odyssey","Iliad","Iliad","Soph","Odyssey","athen","Iliad","Soph","Odyssey","Soph","Odyssey","Odyssey","Odyssey","polybius","Aesch"
"Odyssey_41","Odyssey","Soph","Aesch","Iliad","Iliad","polybius","polybius","Iliad","Hdt","Soph","athen","Iliad","Soph","Iliad","Odyssey","Aesch","Odyssey","Odyssey","Soph","Hdt","Iliad","Odyssey","Iliad","polybius","Odyssey","Odyssey","Soph","athen","Iliad","Aesch","Iliad","Odyssey","Odyssey","Iliad","Aesch","Odyssey","Odyssey","athen","Odyssey","athen","Soph","Aesch","Odyssey","athen","Odyssey","athen","Hesiod","athen","polybius","polybius","Aesch","Odyssey","polybius","Odyssey","athen","Iliad","polybius","polybius","Odyssey","Iliad","Iliad","Soph","Iliad","athen","Odyssey","Iliad","Odyssey","Odyssey","Hdt","Iliad","athen","Iliad","Odyssey","Odyssey","athen","athen","Iliad","Odyssey","Soph","Odyssey","Iliad","polybius","Soph","athen","Odyssey","Plato","polybius","athen","athen","Odyssey","Aesch","Soph","Iliad","Odyssey","polybius","Odyssey","polybius","Iliad","polybius","Odyssey"
"polybius1_91","polybius","Odyssey","athen","Iliad","Odyssey","Soph","Iliad","Odyssey","Hdt","Odyssey","Aesch","Odyssey","Hdt","polybius","Odyssey","Plato","Iliad","Odyssey","Iliad","Odyssey","Odyssey","Iliad","Aesch","Aesch","Odyssey","Iliad","Hdt","athen","Aesch","Odyssey","Odyssey","Iliad","Odyssey","Iliad","Iliad","Odyssey","Iliad","Soph","Iliad","Odyssey","Odyssey","Aesch","Aesch","Iliad","athen","Odyssey","Iliad","Iliad","Iliad","Iliad","Aesch","Soph","Aesch","Iliad","Soph","Odyssey","Odyssey","Iliad","Odyssey","Aesch","polybius","polybius","polybius","Iliad","Iliad","athen","Iliad","athen","Iliad","polybius","polybius","Iliad","Odyssey","Aesch","Aesch","Iliad","athen","polybius","Iliad","polybius","Aesch","Odyssey","Soph","Aesch","Iliad","athen","Iliad","Iliad","Odyssey","athen","polybius","Iliad","Odyssey","Iliad","Iliad","Iliad","Odyssey","Aesch","Iliad","Odyssey"
"Iliad_39","Iliad","Soph","Iliad","polybius","Odyssey","Aesch","polybius","Odyssey","Odyssey","Soph","Aesch","Aesch","athen","Odyssey","Aesch","athen","Soph","Iliad","Soph","Soph","athen","Iliad","Iliad","Iliad","Iliad","Odyssey","Iliad","Aesch","Soph","athen","Soph","polybius","Soph","Soph","Hesiod","Odyssey","Odyssey","Soph","Odyssey","Odyssey","athen","Odyssey","athen","Iliad","Soph","Iliad","Aesch","Soph","Iliad","athen","Hdt","athen","Iliad","Odyssey","Iliad","Aesch","Iliad","Iliad","Odyssey","Aesch","Aesch","Iliad","Soph","athen","Odyssey","athen","Soph","Odyssey","Odyssey","Aesch","Odyssey","Soph","polybius","Soph","Iliad","Iliad","polybius","Odyssey","Odyssey","athen","Odyssey","Aesch","Soph","Soph","Soph","Iliad","Iliad","polybius","Iliad","Iliad","Soph","athen","Iliad","Soph","Iliad","Iliad","athen","athen","Iliad","Iliad"
"DioSic.11_4","athen","Odyssey","Iliad","Iliad","Iliad","Soph","Odyssey","Iliad","Iliad","athen","Odyssey","polybius","Odyssey","polybius","Odyssey","Aesch","Odyssey","Iliad","Soph","Iliad","Iliad","athen","Odyssey","athen","Aesch","Soph","Aesch","Iliad","Aesch","athen","Iliad","Iliad","Odyssey","Odyssey","Iliad","Aesch","athen","polybius","Iliad","Iliad","Iliad","Hdt","Odyssey","Aesch","Soph","Soph","Odyssey","Iliad","Soph","Odyssey","Aesch","Odyssey","athen","Iliad","Soph","Iliad","Odyssey","Aesch","athen","Aesch","Soph","Soph","Iliad","Odyssey","Odyssey","Iliad","Odyssey","Soph","Soph","Odyssey","athen","Odyssey","Odyssey","Soph","athen","Odyssey","Hdt","Hdt","Iliad","Odyssey","Iliad","Odyssey","athen","Soph","athen","Iliad","Iliad","Iliad","Soph","Iliad","Iliad","Iliad","athen","polybius","Iliad","Iliad","Aesch","Odyssey","Hdt","athen"
"athen.13_19","athen","Aesch","polybius","Odyssey","Aesch","Odyssey","Odyssey","Aesch","Soph","athen","polybius","Odyssey","athen","Odyssey","Aesch","Soph","Odyssey","Iliad","Iliad","athen","Odyssey","Aesch","athen","Odyssey","Hesiod","Iliad","athen","Soph","Soph","athen","Odyssey","Odyssey","Iliad","polybius","athen","Aesch","polybius","Iliad","Soph","Iliad","Soph","polybius","Iliad","Hesiod","Iliad","Odyssey","Iliad","Odyssey","Odyssey","Odyssey","Iliad","Odyssey","polybius","Iliad","Odyssey","Odyssey","athen","Hdt","athen","Odyssey","Iliad","Soph","Aesch","athen","Aesch","Odyssey","Odyssey","athen","Iliad","Iliad","Odyssey","Hdt","Aesch","Soph","Odyssey","Iliad","polybius","Hdt","Aesch","Iliad","Soph","athen","athen","Iliad","Odyssey","Iliad","athen","Iliad","Odyssey","Iliad","Odyssey","Odyssey","Odyssey","polybius","Odyssey","Iliad","Iliad","Odyssey","Hdt","Iliad"
"Odyssey_207","Odyssey","Soph","Iliad","Odyssey","athen","athen","Odyssey","Soph","Iliad","Soph","Odyssey","Odyssey","Iliad","Iliad","athen","athen","Aesch","Iliad","Iliad","Iliad","Odyssey","Hdt","athen","polybius","Iliad","Odyssey","Iliad","polybius","Iliad","Iliad","Odyssey","Odyssey","Iliad","Odyssey","Hdt","Iliad","Odyssey","Soph","athen","Soph","Soph","athen","Aesch","Iliad","Odyssey","Odyssey","Iliad","Soph","Iliad","Iliad","Odyssey","athen","polybius","Odyssey","Iliad","athen","Odyssey","Iliad","athen","Iliad","Aesch","Aesch","Odyssey","Iliad","Odyssey","athen","Odyssey","Iliad","Odyssey","Soph","Aesch","athen","polybius","Aesch","Soph","Iliad","Odyssey","Hdt","athen","Odyssey","Iliad","Iliad","Odyssey","Odyssey","athen","athen","Iliad","Iliad","Iliad","athen","Odyssey","Odyssey","Odyssey","polybius","Iliad","athen","Odyssey","Odyssey","Iliad","Iliad"
"polybius1_82","Hdt","Iliad","Aesch","Iliad","Soph","athen","Hdt","Odyssey","Iliad","Odyssey","athen","Iliad","Hesiod","athen","Soph","athen","Iliad","Iliad","Odyssey","Hdt","Iliad","Iliad","Aesch","Soph","Odyssey","Odyssey","Hdt","Odyssey","Iliad","Iliad","Aesch","Iliad","athen","Odyssey","Odyssey","Odyssey","Soph","Iliad","Soph","Iliad","Iliad","Iliad","Odyssey","Odyssey","Soph","athen","Soph","Iliad","Iliad","Iliad","polybius","Iliad","athen","Aesch","athen","athen","athen","Iliad","Odyssey","Soph","Hdt","Hdt","Hesiod","Soph","Iliad","athen","athen","athen","Iliad","athen","athen","polybius","Odyssey","Iliad","athen","Odyssey","Odyssey","athen","Odyssey","Iliad","Iliad","athen","Iliad","polybius","athen","Iliad","Soph","Soph","Iliad","Soph","Hdt","Odyssey","Iliad","polybius","athen","Soph","Hdt","Soph","Aesch","Iliad"
"Aesch.PromV_21","Soph","athen","athen","Odyssey","Iliad","athen","Iliad","Aesch","Odyssey","Odyssey","Odyssey","Odyssey","athen","Odyssey","athen","Soph","Iliad","Iliad","Iliad","Soph","Odyssey","Odyssey","Aesch","athen","athen","athen","athen","Soph","Iliad","Iliad","Aesch","athen","Odyssey","athen","athen","Odyssey","Odyssey","Iliad","athen","Odyssey","Aesch","Odyssey","Odyssey","athen","Aesch","Iliad","Aesch","Soph","Iliad","Iliad","Odyssey","Odyssey","Iliad","Iliad","Odyssey","athen","athen","polybius","Iliad","polybius","Iliad","Iliad","Iliad","Iliad","Soph","athen","Iliad","polybius","Odyssey","Iliad","athen","Soph","athen","Odyssey","athen","Iliad","athen","polybius","Aesch","Soph","Odyssey","Iliad","Iliad","Soph","athen","athen","Odyssey","polybius","Iliad","Iliad","Odyssey","athen","Iliad","polybius","Iliad","Odyssey","Iliad","Iliad","Iliad","Soph"
"Iliad_422","Iliad","Soph","Aesch","Iliad","Iliad","athen","Iliad","Odyssey","athen","athen","athen","Odyssey","athen","polybius","Iliad","Odyssey","Soph","Soph","Hdt","Iliad","athen","athen","Iliad","Iliad","athen","Odyssey","Odyssey","Odyssey","Odyssey","athen","Hdt","Aesch","Hdt","Iliad","Soph","athen","athen","Odyssey","Odyssey","Iliad","Iliad","Iliad","Iliad","Aesch","athen","Iliad","Iliad","Soph","Hdt","Aesch","Soph","Iliad","Soph","Odyssey","athen","Iliad","Odyssey","Odyssey","Iliad","athen","Hdt","Soph","Aesch","Iliad","athen","athen","Odyssey","Iliad","Hdt","Soph","Soph","polybius","Soph","polybius","athen","polybius","Odyssey","Iliad","Iliad","Odyssey","Aesch","polybius","Soph","Iliad","Soph","Odyssey","Odyssey","Soph","athen","Odyssey","Aesch","Odyssey","Odyssey","Iliad","Odyssey","Iliad","Soph","Soph","Odyssey","Iliad"
"Odyssey_449","Odyssey","Soph","Iliad","Iliad","Hdt","Iliad","Odyssey","athen","Iliad","Iliad","athen","Iliad","Odyssey","Iliad","athen","Odyssey","athen","polybius","Odyssey","Aesch","athen","Iliad","Iliad","Aesch","Odyssey","Odyssey","polybius","Iliad","Odyssey","athen","Iliad","Soph","Aesch","Soph","Iliad","athen","Iliad","athen","Iliad","Aesch","athen","athen","Iliad","Iliad","Hdt","Iliad","Iliad","Aesch","athen","Iliad","athen","Iliad","Iliad","Odyssey","Odyssey","Odyssey","athen","Odyssey","Iliad","Iliad","Hdt","Iliad","Iliad","Odyssey","athen","polybius","Iliad","Odyssey","Iliad","Odyssey","Odyssey","Iliad","athen","Soph","Soph","Soph","Iliad","Odyssey","athen","Odyssey","Iliad","Odyssey","Iliad","athen","Soph","Iliad","Iliad","Odyssey","Iliad","Hdt","Iliad","Soph","Aesch","Iliad","polybius","Odyssey","Odyssey","Iliad","Odyssey","Odyssey"
"Iliad_55","Iliad","Soph","Hdt","Odyssey","Odyssey","athen","Hdt","Iliad","Aesch","Odyssey","Odyssey","athen","Iliad","Odyssey","Hdt","Iliad","Iliad","Odyssey","Iliad","Iliad","Odyssey","Iliad","polybius","Hdt","Odyssey","Iliad","Iliad","Odyssey","athen","Odyssey","athen","Odyssey","Odyssey","Iliad","Odyssey","Soph","Odyssey","Iliad","Odyssey","Iliad","Odyssey","Odyssey","Iliad","athen","athen","Iliad","Hdt","Iliad","Odyssey","Iliad","polybius","Soph","Soph","Odyssey","Hdt","polybius","Odyssey","Iliad","polybius","athen","Hdt","athen","Aesch","polybius","Soph","Odyssey","athen","polybius","Iliad","Odyssey","Odyssey","Iliad","Odyssey","Iliad","Soph","Iliad","Iliad","athen","athen","Iliad","Hdt","polybius","Iliad","Iliad","polybius","athen","Hdt","Odyssey","Odyssey","Iliad","polybius","Aesch","Odyssey","athen","Odyssey","Hdt","Iliad","polybius","Iliad","Iliad"
"athen.12_26","athen","Hdt","Odyssey","athen","Soph","Iliad","Aesch","athen","Soph","Iliad","Soph","Iliad","Iliad","Soph","Odyssey","Odyssey","athen","Soph","Iliad","Odyssey","athen","Iliad","Odyssey","Odyssey","Iliad","Iliad","Odyssey","Soph","Iliad","Odyssey","athen","Iliad","polybius","Odyssey","Soph","Odyssey","Aesch","Aesch","Odyssey","Iliad","Hesiod","Odyssey","Odyssey","Iliad","Iliad","Aesch","athen","Soph","polybius","Aesch","Aesch","athen","Iliad","Aesch","Soph","Odyssey","Iliad","Aesch","Iliad","athen","Iliad","Iliad","Odyssey","athen","polybius","Iliad","polybius","Iliad","Iliad","athen","Aesch","Iliad","athen","Odyssey","Odyssey","athen","Odyssey","Odyssey","Odyssey","athen","Iliad","Aesch","polybius","athen","Odyssey","Odyssey","Iliad","Odyssey","Iliad","Soph","Odyssey","Iliad","Soph","Odyssey","athen","Iliad","Aesch","Iliad","Aesch","Soph"
"Iliad_381","Iliad","athen","Hdt","Iliad","Soph","Aesch","Aesch","Soph","athen","athen","polybius","polybius","Iliad","Hdt","athen","Odyssey","Soph","athen","polybius","athen","Aesch","Aesch","Soph","Aesch","Aesch","Soph","Iliad","athen","Thuc","athen","Odyssey","Iliad","Iliad","Iliad","Iliad","polybius","Odyssey","Odyssey","Iliad","Odyssey","Odyssey","athen","athen","Odyssey","Soph","athen","Odyssey","athen","Iliad","Hdt","athen","Iliad","athen","Iliad","Aesch","Iliad","Odyssey","Plut","athen","Aesch","Iliad","polybius","Soph","Iliad","polybius","Odyssey","Soph","Iliad","Hdt","Iliad","Iliad","Hdt","Iliad","Odyssey","Aesch","Odyssey","Odyssey","Iliad","Iliad","Iliad","Odyssey","Soph","athen","Iliad","Odyssey","athen","athen","Odyssey","Odyssey","Aesch","Iliad","Aesch","Iliad","Iliad","Odyssey","Odyssey","athen","Odyssey","Soph","Soph"
"Aesch.PromV_8","Aesch","athen","Odyssey","Soph","polybius","athen","Iliad","Soph","polybius","Odyssey","Iliad","Odyssey","Aesch","Iliad","Iliad","Aesch","Aesch","Odyssey","Odyssey","Iliad","Aesch","athen","athen","Odyssey","Soph","Iliad","Iliad","Odyssey","Iliad","Aesch","Odyssey","Aesch","athen","athen","Odyssey","athen","Hesiod","polybius","Soph","Iliad","athen","Soph","Soph","polybius","Odyssey","Iliad","athen","athen","Iliad","Odyssey","Iliad","Soph","Aesch","Iliad","athen","Soph","Iliad","Aesch","polybius","Odyssey","polybius","Odyssey","Aesch","athen","Iliad","Soph","Iliad","Iliad","Iliad","athen","Hdt","Aesch","Odyssey","Odyssey","Odyssey","Odyssey","Odyssey","Odyssey","Iliad","Soph","Iliad","Iliad","Hdt","Hdt","Iliad","Iliad","athen","Iliad","polybius","Iliad","Aesch","Iliad","athen","Iliad","Iliad","Iliad","Odyssey","Soph","athen","athen"
"polybius1_42","polybius","athen","Iliad","Soph","Odyssey","Odyssey","polybius","Odyssey","Iliad","athen","polybius","Odyssey","Iliad","athen","Hdt","Soph","Iliad","Soph","Soph","Iliad","Soph","athen","Iliad","Odyssey","Iliad","Aesch","Odyssey","Iliad","Soph","Iliad","Iliad","Odyssey","Iliad","athen","Soph","Odyssey","Iliad","Hdt","Iliad","Iliad","Iliad","Odyssey","Iliad","athen","Odyssey","Odyssey","athen","Soph","Odyssey","Aesch","Iliad","Aesch","Odyssey","athen","Odyssey","Iliad","Odyssey","Iliad","Soph","athen","polybius","Soph","Iliad","Odyssey","Odyssey","Odyssey","athen","Soph","Iliad","athen","Iliad","Odyssey","Odyssey","Soph","athen","Iliad","athen","Odyssey","athen","Iliad","Soph","Odyssey","Iliad","athen","athen","athen","Aesch","Iliad","Odyssey","Iliad","athen","Soph","Hdt","athen","Iliad","Iliad","Iliad","athen","polybius","Odyssey"
"Odyssey_134","Odyssey","polybius","Odyssey","Aesch","athen","Iliad","polybius","polybius","Iliad","Iliad","Iliad","Iliad","polybius","Iliad","polybius","Odyssey","Aesch","Iliad","Aesch","Hdt","Iliad","Iliad","Odyssey","Soph","Odyssey","athen","Iliad","Iliad","athen","Iliad","Hdt","athen","Soph","athen","Odyssey","Hdt","Soph","Iliad","Aesch","Odyssey","athen","Hesiod","Soph","Iliad","athen","Aesch","Iliad","polybius","Soph","Odyssey","Odyssey","Iliad","polybius","Iliad","Hdt","Odyssey","Aesch","Odyssey","Iliad","athen","Iliad","Aesch","polybius","Soph","Iliad","Odyssey","Iliad","athen","polybius","Odyssey","Iliad","Odyssey","Iliad","athen","Iliad","Aesch","Iliad","Iliad","Hdt","Soph","Iliad","Soph","Iliad","Soph","Iliad","athen","Iliad","Iliad","Iliad","Iliad","Aesch","Odyssey","athen","Aesch","Iliad","Iliad","Iliad","athen","Iliad","polybius"
